0.0017449091938297775,1
0.0007005577864376121,1
0.0002041578544792283,1
0.00258464005875094,1
0.0006938930031755736,1
0.00046993787455208843,1
0.0023777524057968483,1
0.0017746774235192653,0
-0.003205563516442857,0
-0.0003592537973923767,1
0.0019374295174854111,1
0.002412188239007803,1
9.866219385440816e-05,1
0.000896575499729418,0
-0.00020466885329838863,1
0.0018956584820407976,0
-0.0005588228911586917,1
6.540421336308883e-05,0
-0.000594060282665272,0
-0.0009749118963860599,0
-0.0012781139050852632,0
-0.0007668745610443247,0
-5.2664609045949046e-05,1
0.001140481917540415,1
0.0004971663127968758,0
-0.00045290648741893447,0
-0.0009761190748926044,0
-0.0006819666590675735,0
-0.0007048913290838506,1
0.0004862979138019308,1
0.001014109053855824,1
0.0008150537047540524,1
0.0008087198272922596,1
0.0006869066980173693,0
-0.000110170267101068,0
-0.000461632946034392,0
-0.0006765392293959267,0
-0.0003915517766785932,0
-0.0009239347548439163,1
2.8636774711131423e-05,0
-0.012313961128436642,0
-0.004921564274585438,1
7.754200113055765e-05,1
0.0,0
-2.5538798457513803e-06,1
0.001352092267650326,0
-0.002058305195346706,0
-0.0036654652746879735,0
-0.0005323840242628518,0
-0.0005771510840090695,1
8.902383615032094e-05,1
0.0015194392039334479,1
3.296618554489751e-05,0
-0.0014462967728220086,1
0.0007787359801835543,1
0.001309998520910687,0
-5.554389746681415e-05,0
-0.00031799263832852433,1
0.0003412366303671457,0
-0.0007664394276103822,0
-0.0006968988280179255,1
0.005674730011925886,1
0.0037529747782472102,1
0.00040386763441571113,1
0.002207071348711843,1
0.0006130660148860349,0
-0.0006333958473515507,0
-0.0008207829647093088,1
0.0013104090816166724,0
-0.0002133941086679534,0
-0.0005346118752977943,0
-0.00013170204688744998,0
-0.0004364880296043126,1
0.0012522729176303597,0
-0.0008069926040179449,1
0.0009319395836590283,0
-0.009105867570865449,0
-0.0023130163036697146,1
0.0008959997355169929,0
-0.0009670790999095623,0
-0.0007309772044865028,0
-0.0006268900256759928,0
-9.204829958338479e-05,1
0.001878592092054841,0
-0.0017783661552570854,1
0.0015126675513054912,0
-0.0003503722030935352,1
0.0002283836097207606,1
